x,y
-19.34210228661655,-4.716440643957647
-17.323050420764737,-4.831342225636334
-17.37268630561227,-3.608113639782392
-17.51589104250273,-2.592182387677994
-16.647214424501065,-1.9965626033516024
-16.494594923763806,-1.3919312358798166
-15.571368157568998,-1.9950709999829463
-12.660312465035524,-0.8742850924683765
-9.224408743416646,-0.8485631997393384
-7.397652513556096,0.4885055072465221
-4.737875017316263,-0.9564150950246599
-2.9903181871072704,-1.1678139874982918
0.38814897960339323,-0.5416705506900712
-1.030236425220778,2.5879107061846796
-2.563843887698148,5.662669908306647
-4.4750392225816,8.518090786552044
-6.526015736508505,11.27482641756933
-7.455792648963239,14.582637006624594
-9.169836328875071,17.560580972409426
-12.564485864243856,17.029120219370654
-14.875903467680565,14.486789662082145
-18.035598373464396,13.136817772610478
-21.277277898685327,11.997690977313582
-21.857289423362204,8.61099898788762
-22.020593727880005,5.178881900122995
-20.635712725354864,2.0343309609831977
-23.688159966808364,0.4567816469701924
-24.312798783359597,-2.921964029883494
-21.060102286616548,-4.029240643957646
